match_id,ally_champs,enemy_champs,win
NA1_5240809129,"['Graves', 'MissFortune', 'Nilah', 'Draven', 'Kaisa']","['Tristana', 'Annie', 'Warwick', 'Ashe', 'Sejuani']",0.0
NA1_5240805180,"['Kaisa', 'Garen', 'Ashe', 'MissFortune', 'Draven']","['Varus', 'Veigar', 'Smolder', 'Galio', 'Lillia']",0.0
NA1_5240802843,"['Kaisa', 'Draven', 'MissFortune', 'Nilah', 'Graves']","['Vayne', 'Ahri', 'Nasus', 'Rakan', 'XinZhao']",0.0
NA1_5240794648,"['MissFortune', 'Draven', 'Graves', 'Malphite', 'Kaisa']","['Smolder', 'Lux', 'MonkeyKing', 'Nautilus', 'Nocturne']",0.0
NA1_5240793211,"['Kaisa', 'MissFortune', 'Graves', 'Teemo', 'Draven']","['Varus', 'Lissandra', 'Yorick', 'TwistedFate', 'MasterYi']",0.0
NA1_5240786450,"['MissFortune', 'Kaisa', 'Garen', 'Chogath', 'Heimerdinger']","['Vayne', 'Veigar', 'Nasus', 'Nautilus', 'Yorick']",0.0
NA1_5240775224,"['Brand', 'Kalista', 'Garen', 'Kaisa', 'MissFortune']","['Ziggs', 'Tristana', 'Yorick', 'Renata', 'Volibear']",0.0
NA1_5240768270,"['MissFortune', 'Jayce', 'Graves', 'Kalista', 'Kaisa']","['MissFortune', 'Cassiopeia', 'Poppy', 'Rakan', 'Nasus']",0.0
NA1_5240762847,"['Kaisa', 'Graves', 'Jayce', 'Kalista', 'MissFortune']","['Kaisa', 'Annie', 'Kennen', 'Zyra', 'Hecarim']",0.0
NA1_5240729440,"['Tristana', 'Kalista', 'Kaisa', 'MissFortune', 'Jayce']","['Caitlyn', 'TwistedFate', 'MonkeyKing', 'Leona', 'Volibear']",0.0
NA1_5240711062,"['Akshan', 'Kaisa', 'Garen', 'Kalista', 'MissFortune']","['Ezreal', 'Malphite', 'Sett', 'Alistar', 'XinZhao']",0.0
NA1_5240687456,"['Garen', 'Kalista', 'Aatrox', 'MissFortune', 'Kaisa']","['Smolder', 'Cassiopeia', 'Yorick', 'Blitzcrank', 'Sejuani']",0.0
NA1_5240670221,"['Kalista', 'Kaisa', 'Garen', 'Jayce', 'MissFortune']","['Ezreal', 'Rumble', 'Sett', 'Sona', 'Hecarim']",0.0
NA1_5240650894,"['Kalista', 'Jayce', 'MissFortune', 'Graves', 'Kaisa']","['Ashe', 'Ahri', 'Vayne', 'Alistar', 'Hecarim']",0.0
NA1_5240591980,"['Kalista', 'Kaisa', 'MissFortune', 'Jayce', 'Darius']","['Varus', 'Malphite', 'Darius', 'Veigar', 'Hecarim']",0.0
NA1_5240563614,"['Kaisa', 'MissFortune', 'Orianna', 'Tryndamere', 'Kalista']","['MissFortune', 'Ahri', 'Kennen', 'Rakan', 'Nocturne']",0.0
NA1_5240494510,"['MissFortune', 'Caitlyn', 'Garen', 'Kalista', 'Kaisa']","['Vayne', 'Chogath', 'Yorick', 'Zyra', 'Rumble']",1.0
NA1_5240456647,"['Cassiopeia', 'Khazix', 'MissFortune', 'Mordekaiser', 'Kaisa']","['Sivir', 'Ekko', 'Vayne', 'Ziggs', 'Sejuani']",0.0
NA1_5240410120,"['MissFortune', 'Ashe', 'Kaisa', 'Khazix', 'Kalista']","['Ashe', 'TwistedFate', 'Poppy', 'Lulu', 'Nocturne']",0.0
NA1_5240389499,"['Jinx', 'Kaisa', 'Garen', 'Chogath', 'MissFortune']","['Ezreal', 'Ziggs', 'Mordekaiser', 'Zyra', 'Poppy']",1.0
NA1_5240352925,"['Kalista', 'Cassiopeia', 'MissFortune', 'Vladimir', 'Kaisa']","['Smolder', 'Rumble', 'Urgot', 'Zyra', 'Nasus']",0.0
NA1_5240335261,"['Kaisa', 'Darius', 'Kalista', 'Graves', 'MissFortune']","['Kaisa', 'Cassiopeia', 'Vayne', 'Galio', 'Nocturne']",0.0
NA1_5240314729,"['Tristana', 'MissFortune', 'Garen', 'Jayce', 'Kaisa']","['Kaisa', 'Ekko', 'Sett', 'Annie', 'Nasus']",0.0
NA1_5240300222,"['Jayce', 'Kalista', 'Graves', 'MissFortune', 'Kaisa']","['Smolder', 'TwistedFate', 'Nasus', 'Rakan', 'Amumu']",0.0
NA1_5240285612,"['Kaisa', 'Kalista', 'Jayce', 'Graves', 'MissFortune']","['Ezreal', 'Chogath', 'Vayne', 'Galio', 'MonkeyKing']",0.0
NA1_5240273280,"['Kaisa', 'Garen', 'Sivir', 'Kalista', 'MissFortune']","['Ziggs', 'Malphite', 'Sett', 'Milio', 'Amumu']",1.0
NA1_5240261489,"['Garen', 'Kaisa', 'Graves', 'MissFortune', 'Jayce']","['Kaisa', 'Tristana', 'Vayne', 'Ashe', 'Vi']",0.0
NA1_5240247362,"['Jinx', 'Kalista', 'MissFortune', 'Kaisa', 'Garen']","['Varus', 'Cassiopeia', 'Poppy', 'Zyra', 'Khazix']",0.0
NA1_5240006236,"['MissFortune', 'Jayce', 'Caitlyn', 'Orianna', 'Aurora']","['MissFortune', 'Chogath', 'Poppy', 'Blitzcrank', 'Vi']",0.0
NA1_5239984825,"['Cassiopeia', 'Kennen', 'Kaisa', 'Pantheon', 'MissFortune']","['Lucian', 'Ziggs', 'Urgot', 'Taric', 'Hecarim']",0.0
NA1_5239954834,"['Graves', 'Kaisa', 'MissFortune', 'Garen', 'Tristana']","['Sivir', 'Irelia', 'Warwick', 'Soraka', 'Shyvana']",1.0
NA1_5239928197,"['Jayce', 'Graves', 'MissFortune', 'Kalista', 'Kaisa']","['Ziggs', 'Malphite', 'Warwick', 'Galio', 'Nocturne']",0.0
NA1_5239903263,"['Kaisa', 'Ezreal', 'Kalista', 'MissFortune', 'Graves']","['Caitlyn', 'Galio', 'Vayne', 'Lulu', 'XinZhao']",0.0
NA1_5239876707,"['Kalista', 'MissFortune', 'Cassiopeia', 'Graves', 'Kaisa']","['Lucian', 'Smolder', 'Warwick', 'Ziggs', 'Nocturne']",0.0
NA1_5239820103,"['MissFortune', 'Velkoz', 'DrMundo', 'Smolder', 'Kaisa']","['Lucian', 'Cassiopeia', 'MonkeyKing', 'Blitzcrank', 'Nasus']",1.0
NA1_5239794301,"['Cassiopeia', 'Garen', 'Kaisa', 'Kalista', 'MissFortune']","['Lucian', 'Tristana', 'Chogath', 'Lulu', 'Poppy']",0.0
NA1_5239776417,"['Kaisa', 'MissFortune', 'Graves', 'Kennen', 'Nautilus']","['Vayne', 'TwistedFate', 'MonkeyKing', 'Alistar', 'MasterYi']",0.0
NA1_5239735109,"['Kaisa', 'Graves', 'Khazix', 'MissFortune', 'Kalista']","['Tristana', 'Cassiopeia', 'Warwick', 'Lux', 'Rumble']",0.0
NA1_5238863285,"['Orianna', 'Kaisa', 'Cassiopeia', 'Akshan', 'MissFortune']","['Caitlyn', 'Lissandra', 'Warwick', 'Renata', 'Shyvana']",0.0
NA1_5238845603,"['Jayce', 'Kaisa', 'Orianna', 'Kennen', 'Graves']","['Ezreal', 'Smolder', 'Urgot', 'Seraphine', 'Khazix']",0.0
NA1_5238835488,"['Kalista', 'Graves', 'MissFortune', 'Akshan', 'Kaisa']","['Tristana', 'TwistedFate', 'Yorick', 'Malphite', 'Warwick']",1.0
NA1_5238826846,"['MissFortune', 'Kaisa', 'Kennen', 'Caitlyn', 'Kalista']","['Ziggs', 'Smolder', 'Darius', 'Sona', 'Volibear']",0.0
NA1_5238813414,"['Kennen', 'Kaisa', 'MissFortune', 'Jayce', 'Graves']","['Vayne', 'Annie', 'Mordekaiser', 'Blitzcrank', 'Zyra']",0.0
NA1_5238770571,"['MissFortune', 'Cassiopeia', 'Garen', 'Kaisa', 'Graves']","['Lucian', 'TwistedFate', 'Chogath', 'Milio', 'Hecarim']",0.0
NA1_5238750041,"['Jayce', 'Nasus', 'Cassiopeia', 'MissFortune', 'Kaisa']","['Lucian', 'Rumble', 'Malphite', 'Zyra', 'Hecarim']",0.0
NA1_5238725825,"['Quinn', 'MissFortune', 'Smolder', 'Kalista', 'Kaisa']","['Vayne', 'Ziggs', 'Garen', 'Blitzcrank', 'Nocturne']",0.0
NA1_5238699639,"['Kalista', 'Kaisa', 'Soraka', 'Cassiopeia', 'MissFortune']","['Ezreal', 'Ziggs', 'Nasus', 'Nautilus', 'Sejuani']",0.0
NA1_5238673966,"['Graves', 'Katarina', 'Kalista', 'Kaisa', 'MissFortune']","['Sivir', 'Kassadin', 'Kennen', 'Veigar', 'Lillia']",1.0
NA1_5238323505,"['Jinx', 'Cassiopeia', 'Kaisa', 'Garen', 'MissFortune']","['Vayne', 'Lux', 'Malphite', 'Leona', 'Warwick']",0.0
NA1_5238322239,"['Jayce', 'Kalista', 'Graves', 'MissFortune', 'Kaisa']","['Tristana', 'Malphite', 'Garen', 'Veigar', 'Shyvana']",0.0
NA1_5238308323,"['Kalista', 'Kaisa', 'MissFortune', 'Jayce', 'Garen']","['Ziggs', 'Cassiopeia', 'Yorick', 'Taric', 'Hecarim']",0.0
NA1_5238306380,"['Kennen', 'Orianna', 'MissFortune', 'Cassiopeia', 'Kaisa']","['Kaisa', 'Cassiopeia', 'Poppy', 'Sona', 'Nocturne']",0.0
NA1_5238294634,"['Cassiopeia', 'Graves', 'Kalista', 'MissFortune', 'Kaisa']","['Caitlyn', 'Kennen', 'Malphite', 'Ziggs', 'Hecarim']",0.0
NA1_5237884431,"['MissFortune', 'Kaisa', 'Kindred', 'Pyke', 'Cassiopeia']","['Ziggs', 'Malphite', 'MonkeyKing', 'Lulu', 'Nasus']",0.0
NA1_5237863706,"['Kaisa', 'Garen', 'Kalista', 'MissFortune', 'Tryndamere']","['Kaisa', 'Chogath', 'Yorick', 'Nautilus', 'Hecarim']",0.0
NA1_5237849106,"['Graves', 'MissFortune', 'Kaisa', 'Garen', 'Darius']","['Varus', 'Ziggs', 'Sett', 'Zyra', 'XinZhao']",1.0
NA1_5237837406,"['Kaisa', 'Jayce', 'Orianna', 'Aurora', 'MissFortune']","['Caitlyn', 'Tristana', 'Volibear', 'Zyra', 'XinZhao']",0.0
NA1_5237659761,"['Graves', 'Kalista', 'Cassiopeia', 'Kaisa', 'Jayce']","['Vayne', 'Rumble', 'Sett', 'Alistar', 'Nocturne']",0.0
NA1_5237644562,"['Kalista', 'Kaisa', 'LeeSin', 'Cassiopeia', 'MissFortune']","['Ziggs', 'Ahri', 'Kennen', 'Galio', 'Khazix']",0.0
NA1_5237637761,"['MissFortune', 'Jayce', 'Kalista', 'Kaisa', 'Graves']","['Ezreal', 'Irelia', 'Smolder', 'Malphite', 'Sejuani']",0.0
NA1_5237617231,"['Lux', 'Caitlyn', 'Cassiopeia', 'MissFortune', 'Kaisa']","['Sivir', 'Kassadin', 'Poppy', 'Galio', 'Rumble']",1.0
NA1_5237598637,"['MissFortune', 'Kaisa', 'Sivir', 'Lux', 'Garen']","['Kaisa', 'Lissandra', 'Yorick', 'Lux', 'Hecarim']",1.0
NA1_5237579973,"['Kalista', 'Kaisa', 'MissFortune', 'Caitlyn', 'Graves']","['Vayne', 'Galio', 'Irelia', 'Annie', 'Shyvana']",0.0
NA1_5237557115,"['MissFortune', 'Aatrox', 'Kalista', 'Graves', 'Kaisa']","['Vayne', 'Cassiopeia', 'Malphite', 'Leona', 'XinZhao']",0.0
NA1_5237535103,"['Cassiopeia', 'Garen', 'Teemo', 'Sett', 'Kaisa']","['Ezreal', 'Ziggs', 'Kennen', 'Ashe', 'Nasus']",1.0
NA1_5237155846,"['Kaisa', 'MissFortune', 'Khazix', 'Garen', 'Kalista']","['MissFortune', 'TwistedFate', 'Kennen', 'Nautilus', 'XinZhao']",0.0
NA1_5237147405,"['Graves', 'Kalista', 'Kaisa', 'MissFortune', 'Garen']","['Kaisa', 'Ahri', 'Smolder', 'Zyra', 'Sejuani']",0.0
NA1_5237143177,"['Kaisa', 'Kennen', 'Orianna', 'MissFortune', 'Graves']","['Ezreal', 'Kennen', 'Yorick', 'Zyra', 'Hecarim']",0.0
NA1_5237129713,"['Kalista', 'Jayce', 'Graves', 'Kaisa', 'MissFortune']","['Caitlyn', 'TwistedFate', 'Rumble', 'Nautilus', 'Yorick']",0.0
NA1_5237121898,"['Graves', 'Kaisa', 'Cassiopeia', 'MissFortune', 'Kalista']","['Caitlyn', 'Smolder', 'Poppy', 'Seraphine', 'Vi']",0.0
NA1_5237117083,"['Zeri', 'Kaisa', 'Orianna', 'Kalista', 'Pantheon']","['Vayne', 'Lux', 'Cassiopeia', 'Zyra', 'Poppy']",0.0
NA1_5237113355,"['Nilah', 'Kennen', 'Aatrox', 'Jayce', 'Kaisa']","['MissFortune', 'Cassiopeia', 'Rumble', 'Malphite', 'Vi']",0.0
NA1_5237109421,"['Kaisa', 'Kalista', 'MissFortune', 'Graves', 'Jayce']","['Lucian', 'Ahri', 'Poppy', 'Zyra', 'Vi']",0.0
NA1_5237097165,"['Cassiopeia', 'Jayce', 'Kennen', 'MissFortune', 'Diana']","['Vayne', 'Irelia', 'Darius', 'Taric', 'Nocturne']",0.0
NA1_5237080023,"['Kalista', 'Graves', 'MissFortune', 'Jayce', 'Kaisa']","['Ashe', 'Malphite', 'MonkeyKing', 'Leona', 'Volibear']",0.0
NA1_5237071917,"['Graves', 'Kalista', 'MissFortune', 'Kaisa', 'Cassiopeia']","['Ziggs', 'Lissandra', 'Vayne', 'Braum', 'Yorick']",0.0
NA1_5237058321,"['Kalista', 'Kaisa', 'MissFortune', 'Garen', 'Khazix']","['Ziggs', 'Tristana', 'Darius', 'Poppy', 'Vi']",0.0
NA1_5237035960,"['Orianna', 'Kalista', 'MissFortune', 'Aurora', 'Cassiopeia']","['Smolder', 'Lux', 'Warwick', 'Ashe', 'Zyra']",0.0
NA1_5305271788,"['Aatrox', 'Taliyah', 'Cassiopeia', 'Sivir', 'Senna']","['Darius', 'Ambessa', 'Brand', 'Kalista', 'Elise']",0.0
NA1_5305262468,"['Azir', 'Nunu', 'Talon', 'Draven', 'Shen']","['Aatrox', 'Viego', 'Sylas', 'Zeri', 'Lulu']",0.0
NA1_5304428856,"['Sett', 'JarvanIV', 'Azir', 'Lucian', 'Karma']","['Kayle', 'Belveth', 'Anivia', 'Caitlyn', 'Nami']",1.0
NA1_5304402454,"['Darius', 'Warwick', 'Viktor', 'Vayne', 'Lulu']","['Karma', 'Kindred', 'Veigar', 'Draven', 'Poppy']",0.0
NA1_5304379078,"['Camille', 'Evelynn', 'Azir', 'Senna', 'Nautilus']","['Trundle', 'Pantheon', 'Sylas', 'Jhin', 'Blitzcrank']",1.0
NA1_5304346614,"['Renekton', 'Diana', 'Veigar', 'Rengar', 'Ivern']","['Camille', 'Zac', 'Akali', 'Twitch', 'Rakan']",1.0
NA1_5304316140,"['Jayce', 'Khazix', 'Orianna', 'Kaisa', 'Rengar']","['Gragas', 'Viego', 'Hwei', 'Lucian', 'Trundle']",1.0
NA1_5304281906,"['Azir', 'Viego', 'Morgana', 'MissFortune', 'Nami']","['Jayce', 'Shaco', 'Ekko', 'Aphelios', 'Maokai']",1.0
NA1_5304260855,"['Pantheon', 'Viego', 'Azir', 'Jinx', 'Nami']","['Sett', 'Lillia', 'Ambessa', 'Twitch', 'Lulu']",1.0
NA1_5304230290,"['Sett', 'Volibear', 'Taliyah', 'Draven', 'Braum']","['Pantheon', 'Diana', 'Sylas', 'Tristana', 'Karma']",1.0
NA1_5304206860,"['Quinn', 'Ekko', 'Viktor', 'Sivir', 'Elise']","['Jax', 'Graves', 'Sylas', 'Mel', 'Maokai']",1.0
NA1_5304181224,"['Warwick', 'Diana', 'Senna', 'Xayah', 'Sona']","['Shen', 'Pantheon', 'Katarina', 'Samira', 'Alistar']",0.0
NA1_5304154576,"['Kled', 'Diana', 'Mel', 'Samira', 'Alistar']","['Smolder', 'XinZhao', 'Taliyah', 'Senna', 'Pyke']",1.0
NA1_5304133417,"['Gangplank', 'LeeSin', 'Azir', 'Smolder', 'Senna']","['Teemo', 'Nocturne', 'Mel', 'Draven', 'Lulu']",1.0
NA1_5303852801,"['Chogath', 'Khazix', 'Viktor', 'Caitlyn', 'Mel']","['Ornn', 'Diana', 'Kayle', 'MissFortune', 'Renata']",1.0
NA1_5303838885,"['Malphite', 'Elise', 'Azir', 'Tristana', 'Mel']","['Teemo', 'Twitch', 'Yone', 'Vayne', 'Nami']",1.0
NA1_5303815844,"['Nasus', 'Zed', 'Qiyana', 'Jhin', 'Mel']","['Jayce', 'JarvanIV', 'Katarina', 'Aphelios', 'Soraka']",0.0
NA1_5303788761,"['Vladimir', 'Amumu', 'Malphite', 'Lucian', 'Nautilus']","['Illaoi', 'Naafiri', 'Zed', 'Seraphine', 'Lux']",1.0
NA1_5303755806,"['Kayle', 'Kayn', 'Azir', 'Smolder', 'Mel']","['Gnar', 'Ivern', 'Hwei', 'Senna', 'Taric']",1.0
NA1_5303724346,"['Shen', 'RekSai', 'Viktor', 'Aphelios', 'Malphite']","['Sylas', 'Rengar', 'Akshan', 'Vayne', 'Sona']",1.0
NA1_5303682776,"['Chogath', 'Viego', 'Taliyah', 'Jhin', 'Blitzcrank']","['Sejuani', 'Ekko', 'Talon', 'Caitlyn', 'Leona']",1.0
NA1_5303662134,"['DrMundo', 'Nocturne', 'Orianna', 'Jinx', 'Mel']","['Sett', 'RekSai', 'Ekko', 'MissFortune', 'Leona']",1.0
NA1_5303640720,"['Azir', 'Naafiri', 'Sylas', 'Lucian', 'Nami']","['Sion', 'Rengar', 'Orianna', 'Nilah', 'Yuumi']",1.0
NA1_5303610480,"['Cassiopeia', 'Zed', 'Yasuo', 'Senna', 'Mel']","['Shen', 'MasterYi', 'Vex', 'Ezreal', 'Xerath']",1.0
NA1_5303583585,"['Sett', 'Warwick', 'Kassadin', 'Kennen', 'Nami']","['Sion', 'Vi', 'Anivia', 'Aphelios', 'Janna']",1.0
NA1_5303204704,"['Gangplank', 'Trundle', 'Viktor', 'Vayne', 'Mel']","['Renekton', 'Hecarim', 'Yasuo', 'Kaisa', 'Zac']",1.0
NA1_5303184294,"['DrMundo', 'LeeSin', 'Azir', 'Smolder', 'Mel']","['Volibear', 'MasterYi', 'Diana', 'Kaisa', 'Pantheon']",0.0
NA1_5303159920,"['Warwick', 'LeeSin', 'Veigar', 'Jinx', 'Sona']","['Tryndamere', 'Elise', 'KSante', 'Aphelios', 'Velkoz']",1.0
NA1_5303134534,"['Garen', 'Kayn', 'Viktor', 'Tristana', 'Mel']","['Yasuo', 'Hecarim', 'Ahri', 'Jinx', 'Thresh']",1.0
NA1_5303105192,"['Darius', 'Warwick', 'Mel', 'Corki', 'Leona']","['Ornn', 'Nocturne', 'TwistedFate', 'Jhin', 'Lux']",0.0
NA1_5303078127,"['Aatrox', 'Elise', 'Azir', 'Senna', 'Mel']","['Fiora', 'Viego', 'Viktor', 'Samira', 'Neeko']",1.0
NA1_5303048013,"['Riven', 'Belveth', 'Diana', 'Jhin', 'Lux']","['Katarina', 'Talon', 'AurelionSol', 'Senna', 'Rell']",1.0
NA1_5303013189,"['Aatrox', 'Graves', 'Veigar', 'Caitlyn', 'Nami']","['Quinn', 'MasterYi', 'Fizz', 'Kaisa', 'Thresh']",1.0
NA1_5302988037,"['Fiora', 'Hecarim', 'Viktor', 'Mel', 'Zyra']","['Quinn', 'LeeSin', 'Yone', 'Jhin', 'Bard']",0.0
NA1_5302953436,"['Trundle', 'Kindred', 'Lux', 'Kaisa', 'Janna']","['Tryndamere', 'Pantheon', 'Orianna', 'Senna', 'Thresh']",0.0
NA1_5302939876,"['Trundle', 'Mordekaiser', 'Veigar', 'Jinx', 'Blitzcrank']","['Renekton', 'Nidalee', 'Talon', 'Tristana', 'Thresh']",1.0
NA1_5301940543,"['Gnar', 'Shyvana', 'Viktor', 'Smolder', 'Xerath']","['Nasus', 'Naafiri', 'Vladimir', 'Sivir', 'Nami']",1.0
NA1_5301926426,"['Graves', 'XinZhao', 'Viktor', 'Smolder', 'Renata']","['Malphite', 'Udyr', 'Galio', 'Jinx', 'Leona']",0.0
NA1_5301897546,"['DrMundo', 'Rengar', 'Azir', 'Xayah', 'Alistar']","['Sett', 'Gwen', 'Kayle', 'Draven', 'Lulu']",0.0
NA1_5301873344,"['Fiora', 'Warwick', 'Viktor', 'Twitch', 'Lulu']","['Malphite', 'Nocturne', 'Aurora', 'Sivir', 'Nautilus']",1.0
NA1_5301849124,"['Shen', 'Shyvana', 'Katarina', 'Xayah', 'Rakan']","['Warwick', 'Naafiri', 'Kassadin', 'Zyra', 'Xerath']",0.0
NA1_5301822895,"['Sett', 'FiddleSticks', 'Katarina', 'Sivir', 'Rell']","['Gangplank', 'Ekko', 'Zed', 'Corki', 'Senna']",0.0
NA1_5301811637,"['Katarina', 'Kayn', 'Ryze', 'Ezreal', 'Bard']","['Singed', 'Pantheon', 'Zed', 'Caitlyn', 'Janna']",1.0
NA1_5301784950,"['DrMundo', 'Rumble', 'Katarina', 'Caitlyn', 'Nami']","['Ornn', 'MonkeyKing', 'Ahri', 'Aphelios', 'Lux']",1.0
NA1_5301751494,"['DrMundo', 'Udyr', 'Tristana', 'Lux', 'Mel']","['Sion', 'Briar', 'Katarina', 'MissFortune', 'Swain']",1.0
NA1_5301724005,"['Yone', 'Warwick', 'Azir', 'Lucian', 'Thresh']","['Aurora', 'LeeSin', 'Aatrox', 'Jinx', 'Swain']",1.0
NA1_5301698159,"['Renekton', 'Khazix', 'Azir', 'Ashe', 'Sylas']","['Aatrox', 'Amumu', 'Yone', 'Caitlyn', 'Shaco']",0.0
NA1_5301672203,"['Malphite', 'Viego', 'TwistedFate', 'Caitlyn', 'Rakan']","['Riven', 'Amumu', 'Vladimir', 'Jinx', 'Nami']",0.0
NA1_5301648573,"['Pantheon', 'Shyvana', 'Viktor', 'Hwei', 'Senna']","['Sion', 'Maokai', 'Ahri', 'Lucian', 'Twitch']",1.0
NA1_5301627735,"['Darius', 'Vi', 'Lux', 'Kaisa', 'Nunu']","['Jax', 'Viego', 'Syndra', 'Zeri', 'Janna']",1.0
NA1_5301606939,"['Viktor', 'Sion', 'Talon', 'Smolder', 'Blitzcrank']","['Fiora', 'Evelynn', 'Galio', 'Senna', 'Nami']",1.0
NA1_5301579728,"['Sett', 'Trundle', 'Orianna', 'Kaisa', 'Pantheon']","['Kayn', 'Graves', 'Ahri', 'AurelionSol', 'Sona']",0.0
NA1_5301567961,"['Shen', 'JarvanIV', 'Vladimir', 'Tristana', 'Taric']","['DrMundo', 'Vi', 'Ekko', 'Jinx', 'Nautilus']",0.0
NA1_5301551535,"['Darius', 'Zac', 'Viktor', 'Smolder', 'TahmKench']","['Pantheon', 'Belveth', 'Ekko', 'Twitch', 'Milio']",1.0
NA1_5301078110,"['Trundle', 'XinZhao', 'Syndra', 'Senna', 'Alistar']","['MonkeyKing', 'Kindred', 'Malzahar', 'Varus', 'Milio']",0.0
NA1_5301067317,"['Shen', 'Elise', 'Veigar', 'Xayah', 'Nautilus']","['KSante', 'Hecarim', 'Galio', 'Ezreal', 'Yuumi']",1.0
NA1_5301045980,"['Ornn', 'Shaco', 'Orianna', 'Smolder', 'Senna']","['Urgot', 'JarvanIV', 'Katarina', 'MissFortune', 'Nautilus']",0.0
NA1_5301024727,"['Yorick', 'Graves', 'Viktor', 'Kaisa', 'Poppy']","['Heimerdinger', 'Hecarim', 'Caitlyn', 'Ezreal', 'Alistar']",1.0
NA1_5301003718,"['Singed', 'Zed', 'Ivern', 'Samira', 'Seraphine']","['Shen', 'Pantheon', 'Lissandra', 'Jinx', 'Nami']",0.0
NA1_5300986507,"['TwistedFate', 'JarvanIV', 'Jayce', 'Ziggs', 'Veigar']","['Riven', 'Hecarim', 'Katarina', 'Varus', 'Xerath']",1.0
NA1_5300975330,"['Jayce', 'Shaco', 'Ahri', 'Jhin', 'Morgana']","['Volibear', 'Nocturne', 'Yasuo', 'Sivir', 'Bard']",1.0
NA1_5300965874,"['Rengar', 'Viego', 'Viktor', 'Lucian', 'Nami']","['Garen', 'LeeSin', 'Yasuo', 'Brand', 'Thresh']",1.0
NA1_5300948100,"['Kayle', 'Shaco', 'Annie', 'Varus', 'Lulu']","['Darius', 'Diana', 'Zed', 'Jinx', 'Seraphine']",0.0
NA1_5300932811,"['Volibear', 'JarvanIV', 'AurelionSol', 'MissFortune', 'Zilean']","['Mordekaiser', 'Nasus', 'Yone', 'Jhin', 'Nami']",0.0
NA1_5300748787,"['Azir', 'Skarner', 'Sylas', 'Varus', 'Nami']","['DrMundo', 'Shaco', 'Ahri', 'Jinx', 'Thresh']",1.0
NA1_5300730738,"['Fiora', 'Shaco', 'Diana', 'Xayah', 'Rakan']","['Garen', 'Nocturne', 'Ahri', 'Draven', 'Soraka']",1.0
NA1_5300696236,"['Ornn', 'LeeSin', 'Viktor', 'Lucian', 'Nami']","['Renekton', 'Rengar', 'Lux', 'Varus', 'Karma']",1.0
NA1_5300670345,"['Sett', 'JarvanIV', 'Cassiopeia', 'Sivir', 'Nami']","['Akali', 'Gwen', 'Irelia', 'MissFortune', 'Blitzcrank']",0.0
NA1_5300646431,"['Shen', 'Yorick', 'Sylas', 'Mel', 'Neeko']","['Warwick', 'Elise', 'Orianna', 'Draven', 'Maokai']",1.0
NA1_5300618255,"['Sion', 'Nocturne', 'Corki', 'Caitlyn', 'Sona']","['Urgot', 'Shyvana', 'Akali', 'Vayne', 'Leona']",1.0
NA1_5300588047,"['Urgot', 'Shyvana', 'Yone', 'MissFortune', 'Sona']","['Heimerdinger', 'Volibear', 'Talon', 'Kaisa', 'Brand']",0.0
NA1_5300559767,"['Jax', 'Shyvana', 'Lux', 'Kaisa', 'Leona']","['Sett', 'Diana', 'Malzahar', 'Jinx', 'Shen']",0.0
NA1_5300529118,"['Teemo', 'JarvanIV', 'Ahri', 'Volibear', 'Senna']","['Akali', 'Hecarim', 'Zoe', 'Caitlyn', 'Pantheon']",1.0
NA1_5300502892,"['DrMundo', 'Pantheon', 'Taliyah', 'Jhin', 'Mel']","['Trundle', 'Viego', 'Hwei', 'Lucian', 'Milio']",1.0
NA1_5300475266,"['Gragas', 'Zed', 'Azir', 'Vayne', 'Rakan']","['Camille', 'Diana', 'Malzahar', 'Sivir', 'Neeko']",1.0
NA1_5300454860,"['DrMundo', 'Vi', 'Sylas', 'Lucian', 'Thresh']","['Jayce', 'Rumble', 'Malzahar', 'Sivir', 'Xerath']",0.0
NA1_5300437570,"['Mordekaiser', 'Udyr', 'TwistedFate', 'Draven', 'Poppy']","['DrMundo', 'Nocturne', 'Zed', 'Aphelios', 'Camille']",1.0
NA1_5300408395,"['Sett', 'Skarner', 'Azir', 'Smolder', 'Sona']","['Zed', 'Evelynn', 'Mel', 'MissFortune', 'Taric']",1.0
NA1_5300394980,"['Gangplank', 'MasterYi', 'Zilean', 'Jhin', 'Alistar']","['Vladimir', 'Sejuani', 'Vex', 'Jinx', 'Lux']",1.0
NA1_5300374881,"['Jayce', 'Mel', 'Zed', 'Jinx', 'Leona']","['Gangplank', 'Sion', 'Ahri', 'Vayne', 'Thresh']",0.0
NA1_5300361728,"['Fiora', 'Shaco', 'Veigar', 'Lucian', 'Yuumi']","['Shen', 'Kayn', 'Yone', 'Jinx', 'Nami']",1.0
NA1_5300345308,"['Sion', 'Evelynn', 'Orianna', 'Vayne', 'Leona']","['Renekton', 'Briar', 'Katarina', 'Aphelios', 'Nautilus']",1.0
NA1_5250158917,"['Viktor', 'MonkeyKing', 'Nasus', 'Varus', 'Ziggs']","['Yone', 'Belveth', 'MonkeyKing', 'MissFortune', 'Ahri']",1.0
NA1_5250125671,"['Janna', 'Belveth', 'Yasuo', 'Hecarim', 'Karma']","['Twitch', 'Karthus', 'Milio', 'MonkeyKing', 'Varus']",0.0
