match_id,ally_champs,enemy_champs,win
NA1_5209825203,"['KSante', 'Warwick', 'Cassiopeia', 'Viktor', 'Alistar']","['Ambessa', 'Khazix', 'Jinx', 'Leblanc', 'Thresh']",1.0
NA1_5209768969,"['Jayce', 'LeeSin', 'MissFortune', 'Qiyana', 'Karma']","['Gragas', 'Ambessa', 'Yone', 'Hwei', 'Nami']",0.0
NA1_5209734888,"['Maokai', 'Kindred', 'Lissandra', 'Karthus', 'Milio']","['Ambessa', 'XinZhao', 'Aurora', 'KogMaw', 'Soraka']",0.0
NA1_5208538048,"['Sion', 'Kindred', 'Sylas', 'Kalista', 'Rell']","['Gwen', 'Viego', 'Zed', 'Cassiopeia', 'Poppy']",0.0
NA1_5208506054,"['Fizz', 'Lillia', 'Viktor', 'Aphelios', 'Thresh']","['Jayce', 'MonkeyKing', 'Syndra', 'Zyra', 'Galio']",1.0
NA1_5208482467,"['Vladimir', 'Lillia', 'Ambessa', 'Corki', 'Rakan']","['Jayce', 'Skarner', 'Azir', 'Kalista', 'Neeko']",0.0
NA1_5208445084,"['Vayne', 'Skarner', 'Akshan', 'Viktor', 'Xerath']","['Ambessa', 'Taliyah', 'Qiyana', 'Corki', 'Rell']",0.0
NA1_5208406447,"['Jayce', 'MonkeyKing', 'Xerath', 'Ezreal', 'Annie']","['Renekton', 'Viego', 'Syndra', 'MissFortune', 'Elise']",1.0
NA1_5208367771,"['Teemo', 'Kindred', 'Yone', 'Seraphine', 'Maokai']","['Ambessa', 'Taliyah', 'Galio', 'Hwei', 'Sona']",0.0
NA1_5208336929,"['Riven', 'Kindred', 'Orianna', 'Ashe', 'Alistar']","['Teemo', 'Ambessa', 'Ekko', 'Corki', 'Poppy']",1.0
NA1_5207868190,"['Riven', 'Kindred', 'Hwei', 'Caitlyn', 'Lux']","['Jax', 'Nunu', 'Akshan', 'Kalista', 'Neeko']",1.0
NA1_5207849384,"['Jayce', 'Kindred', 'Azir', 'Corki', 'Rell']","['Irelia', 'Gwen', 'Akshan', 'Jinx', 'Karma']",1.0
NA1_5207826173,"['Jayce', 'Viego', 'Hwei', 'Ezreal', 'Nautilus']","['Shen', 'Hecarim', 'Azir', 'Kaisa', 'Maokai']",0.0
NA1_5207798861,"['Poppy', 'LeeSin', 'Sylas', 'Jhin', 'Neeko']","['Riven', 'Kindred', 'Ambessa', 'Ziggs', 'Rell']",0.0
NA1_5207764364,"['Cassiopeia', 'Viego', 'Qiyana', 'Kalista', 'Neeko']","['Akali', 'Karthus', 'Ambessa', 'Corki', 'Nautilus']",1.0
NA1_5207740386,"['Trundle', 'Kindred', 'Malphite', 'Ziggs', 'Poppy']","['Shyvana', 'Karthus', 'Akshan', 'Vayne', 'Lulu']",1.0
NA1_5207703274,"['Malphite', 'LeeSin', 'Veigar', 'Jinx', 'Renata']","['Aurora', 'Viego', 'Xerath', 'Ashe', 'Braum']",0.0
NA1_5207663218,"['Gwen', 'Viego', 'Ambessa', 'Corki', 'Sona']","['Jayce', 'Ivern', 'Galio', 'Twitch', 'Soraka']",0.0
NA1_5207633116,"['Mordekaiser', 'Viego', 'Kassadin', 'Twitch', 'Lulu']","['Kayle', 'Briar', 'Orianna', 'Hwei', 'Seraphine']",1.0
NA1_5207185375,"['Maokai', 'Kindred', 'Talon', 'Seraphine', 'Karma']","['Riven', 'Nunu', 'Azir', 'Ezreal', 'Soraka']",1.0
NA1_5207169405,"['Kennen', 'Nidalee', 'Qiyana', 'Draven', 'Poppy']","['Gnar', 'MasterYi', 'Viktor', 'Kalista', 'Sona']",1.0
NA1_5207143104,"['Gangplank', 'Diana', 'Ryze', 'Ashe', 'Neeko']","['Leblanc', 'Viego', 'Sylas', 'MissFortune', 'Rell']",0.0
NA1_5207114896,"['Jayce', 'Viego', 'Akali', 'Corki', 'Maokai']","['Irelia', 'Udyr', 'Taliyah', 'Jinx', 'Milio']",0.0
NA1_5207073224,"['KSante', 'Viego', 'Orianna', 'Viktor', 'Bard']","['Jayce', 'Amumu', 'Ziggs', 'Pyke', 'Poppy']",1.0
NA1_5207038511,"['Ambessa', 'LeeSin', 'Syndra', 'Varus', 'Rell']","['Darius', 'Nidalee', 'Naafiri', 'Veigar', 'Senna']",1.0
NA1_5207000250,"['Kennen', 'Lillia', 'Qiyana', 'Corki', 'Nautilus']","['Poppy', 'Nidalee', 'Lissandra', 'Jhin', 'Senna']",0.0
NA1_5206961838,"['Poppy', 'LeeSin', 'Leblanc', 'Kalista', 'Thresh']","['Jayce', 'MasterYi', 'Belveth', 'Lux', 'Velkoz']",0.0
NA1_5206923778,"['Riven', 'Kindred', 'Viktor', 'Corki', 'Karma']","['Urgot', 'Viego', 'Zed', 'Hwei', 'Zoe']",0.0
NA1_5206886614,"['Jayce', 'JarvanIV', 'Orianna', 'Veigar', 'TahmKench']","['Urgot', 'MonkeyKing', 'Fizz', 'Varus', 'Lulu']",0.0
NA1_5206854559,"['Garen', 'XinZhao', 'Yone', 'Hwei', 'Nami']","['Renekton', 'Viego', 'Syndra', 'Fizz', 'Senna']",1.0
NA1_5206835425,"['Gragas', 'Viego', 'Ahri', 'Kalista', 'Nautilus']","['Ambessa', 'Ivern', 'Viktor', 'Ezreal', 'Poppy']",0.0
NA1_5205788176,"['Jayce', 'Lillia', 'Blitzcrank', 'Corki', 'Riven']","['Renekton', 'Viego', 'Akali', 'Jhin', 'Nautilus']",1.0
NA1_5205769080,"['Irelia', 'Nidalee', 'Riven', 'Corki', 'Nautilus']","['Jayce', 'Ekko', 'Zed', 'Caitlyn', 'Braum']",1.0
NA1_5205731898,"['Irelia', 'Kindred', 'Aurora', 'Kalista', 'Renata']","['Jayce', 'Viego', 'Hwei', 'Ahri', 'Poppy']",0.0
NA1_5205708749,"['Rumble', 'Lillia', 'Irelia', 'Kalista', 'Rell']","['Renekton', 'Graves', 'Syndra', 'Ashe', 'Heimerdinger']",1.0
NA1_5205666635,"['Jayce', 'Kindred', 'Ryze', 'Ezreal', 'Rakan']","['Malphite', 'Viego', 'Syndra', 'Corki', 'Maokai']",1.0
NA1_5205612810,"['Ambessa', 'Viego', 'Akali', 'Ezreal', 'Elise']","['Vayne', 'Kayn', 'Lissandra', 'Karthus', 'KSante']",1.0
NA1_5205582278,"['Ambessa', 'Viego', 'KSante', 'Corki', 'Elise']","['Garen', 'XinZhao', 'Aurora', 'Zyra', 'Alistar']",1.0
NA1_5205548344,"['Cassiopeia', 'LeeSin', 'Irelia', 'Kalista', 'Elise']","['Teemo', 'Gwen', 'Naafiri', 'Caitlyn', 'Soraka']",1.0
NA1_5205489355,"['Camille', 'Cassiopeia', 'MonkeyKing', 'Caitlyn', 'Thresh']","['Garen', 'Viego', 'Taliyah', 'Tristana', 'Poppy']",0.0
NA1_5204930628,"['Warwick', 'Lillia', 'Sylas', 'Corki', 'Poppy']","['Tryndamere', 'Zac', 'Garen', 'MissFortune', 'Rell']",1.0
NA1_5204903731,"['Jayce', 'Kindred', 'Swain', 'Ziggs', 'Blitzcrank']","['Mordekaiser', 'MonkeyKing', 'Galio', 'Jinx', 'Nautilus']",1.0
NA1_5204885753,"['Jayce', 'Kindred', 'Viktor', 'Hwei', 'Pyke']","['Akali', 'Graves', 'Sylas', 'Jinx', 'Pantheon']",1.0
NA1_5204853651,"['Jayce', 'LeeSin', 'Sylas', 'Corki', 'Nami']","['MonkeyKing', 'Udyr', 'Ryze', 'Caitlyn', 'Maokai']",1.0
NA1_5204798773,"['Jayce', 'Nidalee', 'Corki', 'Vladimir', 'Rell']","['Kayle', 'Zyra', 'Ambessa', 'Jhin', 'Poppy']",1.0
NA1_5204765879,"['Galio', 'Yone', 'Lillia', 'MissFortune', 'Nautilus']","['Riven', 'Elise', 'Vladimir', 'Corki', 'Braum']",0.0
NA1_5204740864,"['Jayce', 'Nocturne', 'Sylas', 'Seraphine', 'Soraka']","['Teemo', 'Kennen', 'Qiyana', 'Varus', 'Zyra']",1.0
NA1_5204702001,"['KSante', 'Karthus', 'Yasuo', 'Kaisa', 'Poppy']","['MonkeyKing', 'FiddleSticks', 'Jayce', 'Jhin', 'TahmKench']",0.0
NA1_5204660198,"['Aurora', 'Lillia', 'Garen', 'Twitch', 'Lulu']","['Kayle', 'MonkeyKing', 'Akali', 'Varus', 'Nami']",1.0
NA1_5204154279,"['Sett', 'Nocturne', 'Ahri', 'Ziggs', 'Pyke']","['Darius', 'Hecarim', 'Akali', 'Caitlyn', 'Thresh']",0.0
NA1_5204130220,"['Rumble', 'Karthus', 'Jayce', 'Smolder', 'Alistar']","['KSante', 'Evelynn', 'Syndra', 'Draven', 'Bard']",0.0
NA1_5204089659,"['Irelia', 'Gragas', 'Yone', 'Caitlyn', 'Poppy']","['Aurora', 'Viego', 'Jayce', 'Corki', 'Elise']",1.0
NA1_5241862986,"['Yuumi', 'Syndra', 'Leblanc', 'Irelia', 'Gragas']","['Senna', 'Xerath', 'Veigar', 'Corki', 'Samira']",1.0
NA1_5241327175,"['Kennen', 'LeeSin', 'Galio', 'Twitch', 'Janna']","['KSante', 'Talon', 'Ahri', 'Smolder', 'Nami']",1.0
NA1_5239771829,"['Jax', 'Sejuani', 'Orianna', 'Jhin', 'Poppy']","['Rumble', 'MonkeyKing', 'Viktor', 'Kalista', 'Leona']",1.0
NA1_5239727635,"['Ambessa', 'Zyra', 'Hwei', 'Varus', 'Rell']","['Renekton', 'DrMundo', 'Ahri', 'Ashe', 'Pantheon']",1.0
NA1_5239677684,"['Irelia', 'Galio', 'Viego', 'Vayne', 'Ashe']","['Teemo', 'Amumu', 'Anivia', 'Caitlyn', 'Blitzcrank']",1.0
NA1_5239651281,"['Ambessa', 'Lillia', 'Azir', 'Corki', 'Braum']","['Pantheon', 'Sejuani', 'Syndra', 'Tristana', 'Nautilus']",1.0
NA1_5238245225,"['Ambessa', 'Nidalee', 'Yone', 'Ezreal', 'Leona']","['Jayce', 'Zyra', 'Azir', 'Jhin', 'Alistar']",1.0
NA1_5235749130,"['Garen', 'LeeSin', 'Aurora', 'Aphelios', 'Blitzcrank']","['Nasus', 'Khazix', 'Leblanc', 'Syndra', 'Rakan']",0.0
NA1_5235728213,"['Caitlyn', 'Sejuani', 'Sylas', 'Jinx', 'Sona']","['Irelia', 'Qiyana', 'Lucian', 'Ashe', 'Shen']",1.0
NA1_5235650056,"['Galio', 'Nidalee', 'Zed', 'Corki', 'Elise']","['Gragas', 'Viego', 'Lissandra', 'Jinx', 'Rell']",0.0
NA1_5235609151,"['Warwick', 'Elise', 'Ahri', 'Ezreal', 'Pantheon']","['Yone', 'Ivern', 'Qiyana', 'Samira', 'Pyke']",1.0
NA1_5235568371,"['Gwen', 'MonkeyKing', 'Kennen', 'Seraphine', 'Pyke']","['Yone', 'Rammus', 'Akshan', 'Ezreal', 'Elise']",0.0
NA1_5235532168,"['Jax', 'Khazix', 'Galio', 'Zeri', 'Zilean']","['KSante', 'Diana', 'Corki', 'Ezreal', 'Karma']",0.0
NA1_5235485535,"['Riven', 'Elise', 'Aatrox', 'Jhin', 'Pyke']","['KSante', 'Hecarim', 'Yasuo', 'Jinx', 'Karma']",1.0
NA1_5235025566,"['KSante', 'Elise', 'Aurora', 'Jinx', 'Lulu']","['Garen', 'JarvanIV', 'Yone', 'Mel', 'Nami']",0.0
NA1_5234998506,"['Aurora', 'LeeSin', 'Chogath', 'Jhin', 'Karma']","['DrMundo', 'Viego', 'Taliyah', 'Ashe', 'Pantheon']",1.0
NA1_5233790757,"['Quinn', 'Viego', 'Katarina', 'Lucian', 'Taric']","['Azir', 'Hecarim', 'Yone', 'Tristana', 'Lulu']",0.0
NA1_5233763372,"['Urgot', 'Pantheon', 'Xerath', 'Zeri', 'Lulu']","['Jayce', 'Diana', 'Cassiopeia', 'Corki', 'Blitzcrank']",0.0
NA1_5225360499,"['Fizz', 'LeeSin', 'Irelia', 'Ezreal', 'Karma']","['Jax', 'Zyra', 'Yone', 'Jinx', 'Thresh']",0.0
NA1_5224719067,"['Garen', 'LeeSin', 'Taliyah', 'Kalista', 'Poppy']","['Gnar', 'Ekko', 'Aurora', 'Corki', 'Nami']",0.0
NA1_5224663404,"['Neeko', 'Pantheon', 'Yone', 'Swain', 'Zilean']","['Garen', 'Volibear', 'Aurora', 'Riven', 'Lulu']",0.0
NA1_5224629760,"['Warwick', 'Kindred', 'Viktor', 'Mel', 'Pyke']","['Jax', 'Udyr', 'Yone', 'Azir', 'Pantheon']",1.0
NA1_5224612803,"['Anivia', 'Pantheon', 'Aurora', 'Caitlyn', 'Thresh']","['Gnar', 'Morgana', 'Sylas', 'Twitch', 'Karma']",1.0
NA1_5224165036,"['Jax', 'Diana', 'Yone', 'Ezreal', 'Shen']","['Pantheon', 'Gwen', 'Azir', 'Corki', 'Poppy']",0.0
NA1_5224139143,"['Jayce', 'Pantheon', 'Taliyah', 'Zeri', 'Elise']","['Garen', 'Talon', 'Aurora', 'Kaisa', 'Poppy']",1.0
NA1_5224104730,"['Kled', 'Diana', 'Akshan', 'Tristana', 'Poppy']","['Garen', 'Ekko', 'Yasuo', 'MissFortune', 'Rell']",0.0
NA1_5223136867,"['Ahri', 'XinZhao', 'Tristana', 'Azir', 'Lulu']","['Vladimir', 'MonkeyKing', 'Viktor', 'Jhin', 'Senna']",1.0
NA1_5223107214,"['Poppy', 'Diana', 'Syndra', 'Twitch', 'Senna']","['Urgot', 'Skarner', 'Azir', 'Caitlyn', 'Zyra']",1.0
NA1_5223077893,"['Kayle', 'Diana', 'Yone', 'Draven', 'Neeko']","['Chogath', 'Graves', 'Akali', 'Ezreal', 'Mel']",1.0
NA1_5223050916,"['Aatrox', 'Diana', 'Brand', 'Ezreal', 'Neeko']","['Renekton', 'Nunu', 'Briar', 'Lux', 'Leona']",1.0
NA1_5223038860,"['Jax', 'Kindred', 'Orianna', 'Lux', 'Karma']","['Ornn', 'MonkeyKing', 'Vladimir', 'Zeri', 'Lulu']",1.0
NA1_5222727901,"['Jayce', 'Diana', 'Hwei', 'Jinx', 'Lulu']","['Darius', 'Udyr', 'Yasuo', 'Ziggs', 'Rell']",0.0
NA1_5222682201,"['Jayce', 'Diana', 'Ambessa', 'Kalista', 'Maokai']","['Camille', 'Zyra', 'KSante', 'Corki', 'Nautilus']",1.0
NA1_5222649868,"['Gangplank', 'Diana', 'KSante', 'Mel', 'Poppy']","['Gragas', 'JarvanIV', 'Galio', 'Kalista', 'Thresh']",1.0
NA1_5222603573,"['Ambessa', 'Nidalee', 'Yone', 'Mel', 'Elise']","['Akali', 'Vi', 'Fiora', 'Corki', 'Poppy']",0.0
NA1_5222565917,"['Zoe', 'Lillia', 'Yone', 'Sivir', 'Karma']","['Maokai', 'Nunu', 'Azir', 'Jinx', 'Pantheon']",0.0
NA1_5222532901,"['Camille', 'LeeSin', 'Lux', 'Tristana', 'Nautilus']","['KSante', 'FiddleSticks', 'Pantheon', 'Ezreal', 'Rell']",1.0
NA1_5222505270,"['Renekton', 'JarvanIV', 'Galio', 'Vladimir', 'Senna']","['Rakan', 'Nunu', 'Akali', 'Ezreal', 'Jax']",0.0
NA1_5222479445,"['Gnar', 'Nunu', 'Sylas', 'Varus', 'Nautilus']","['Fiora', 'Udyr', 'Orianna', 'MissFortune', 'Rell']",0.0
NA1_5222452553,"['Ambessa', 'XinZhao', 'Vladimir', 'Aurora', 'Nami']","['Gragas', 'FiddleSticks', 'Corki', 'Vayne', 'Renata']",0.0
NA1_5221912505,"['Vayne', 'Morgana', 'KSante', 'Hwei', 'Poppy']","['Garen', 'Zac', 'Akshan', 'Pyke', 'Kaisa']",1.0
NA1_5221878354,"['Ambessa', 'Pantheon', 'Taliyah', 'Ezreal', 'Karma']","['Riven', 'Udyr', 'Mel', 'Zeri', 'Janna']",0.0
NA1_5221848067,"['Garen', 'Lillia', 'Hwei', 'Jhin', 'TahmKench']","['Fiora', 'Udyr', 'Sylas', 'Varus', 'Janna']",1.0
NA1_5221815816,"['Renekton', 'LeeSin', 'Mel', 'Ezreal', 'Galio']","['Ambessa', 'Diana', 'Smolder', 'MissFortune', 'Rumble']",1.0
NA1_5221779524,"['Jax', 'Chogath', 'Syndra', 'Smolder', 'Pantheon']","['Riven', 'Mel', 'Rengar', 'Kalista', 'Zoe']",0.0
NA1_5221751442,"['Fiora', 'XinZhao', 'Syndra', 'Jhin', 'Rell']","['Rumble', 'Vi', 'Sylas', 'Corki', 'Zoe']",0.0
NA1_5221734861,"['Rumble', 'JarvanIV', 'Sylas', 'Samira', 'Rell']","['Jax', 'FiddleSticks', 'Corki', 'Varus', 'Neeko']",1.0
NA1_5221370844,"['Urgot', 'Diana', 'Yasuo', 'Ezreal', 'Rell']","['Shen', 'MonkeyKing', 'Hwei', 'Vayne', 'Lulu']",1.0
NA1_5221334695,"['Jayce', 'XinZhao', 'Viktor', 'Kalista', 'Nautilus']","['Renekton', 'Gwen', 'Syndra', 'Nilah', 'Pantheon']",0.0
NA1_5221278703,"['Renekton', 'JarvanIV', 'Mel', 'MissFortune', 'Soraka']","['Jayce', 'Ambessa', 'Syndra', 'Jinx', 'Elise']",0.0
NA1_5220515284,"['Jayce', 'Vi', 'Syndra', 'Jhin', 'Neeko']","['Irelia', 'LeeSin', 'Azir', 'Akshan', 'Janna']",1.0
NA1_5220474890,"['Ambessa', 'JarvanIV', 'Sylas', 'Syndra', 'Maokai']","['Jayce', 'XinZhao', 'Cassiopeia', 'Draven', 'Karma']",1.0
NA1_5220426374,"['Gangplank', 'Pantheon', 'Aurora', 'Hwei', 'Lulu']","['Ambessa', 'MonkeyKing', 'Syndra', 'Varus', 'Pyke']",0.0
NA1_5220404042,"['Garen', 'Pantheon', 'Taliyah', 'Jinx', 'Elise']","['KSante', 'Nunu', 'Corki', 'Varus', 'Karma']",0.0
NA1_5219747682,"['Riven', 'Vi', 'Aurora', 'MissFortune', 'Nautilus']","['Jayce', 'Zac', 'Taliyah', 'Corki', 'Pantheon']",1.0
NA1_5219703499,"['Camille', 'Zyra', 'Yone', 'Smolder', 'Leona']","['Riven', 'Gwen', 'Irelia', 'Ezreal', 'Karma']",1.0
NA1_5219669766,"['Jax', 'Pantheon', 'Akali', 'Lux', 'Maokai']","['Jayce', 'MasterYi', 'Azir', 'Ezreal', 'Karma']",0.0
NA1_5219623470,"['Camille', 'Pantheon', 'Neeko', 'Ezreal', 'Soraka']","['Jax', 'MonkeyKing', 'Ambessa', 'Viktor', 'Maokai']",1.0
NA1_5219592921,"['Garen', 'LeeSin', 'Zoe', 'MissFortune', 'Milio']","['Teemo', 'MasterYi', 'Ryze', 'Ashe', 'Lulu']",0.0
NA1_5219553176,"['Teemo', 'JarvanIV', 'Velkoz', 'Jhin', 'Soraka']","['Camille', 'Zyra', 'Akali', 'MissFortune', 'Milio']",0.0
NA1_5219515568,"['Camille', 'Kindred', 'Galio', 'Kaisa', 'Alistar']","['Renekton', 'Nunu', 'Ahri', 'Sivir', 'Braum']",0.0
NA1_5219483119,"['KSante', 'Pantheon', 'Azir', 'Corki', 'Nautilus']","['Smolder', 'Rengar', 'Zoe', 'MissFortune', 'Rakan']",0.0
NA1_5219062833,"['Ambessa', 'Pantheon', 'Orianna', 'MissFortune', 'Yuumi']","['Jayce', 'Ivern', 'Hwei', 'Smolder', 'Maokai']",0.0
NA1_5219014659,"['MonkeyKing', 'Pantheon', 'Gragas', 'Taliyah', 'Rell']","['AurelionSol', 'Ivern', 'Jayce', 'Smolder', 'Nautilus']",0.0
NA1_5218181765,"['Akali', 'Kindred', 'Mel', 'Smolder', 'Rell']","['Ambessa', 'Lillia', 'Akshan', 'MissFortune', 'Lux']",1.0
NA1_5218046241,"['Jax', 'Pantheon', 'Fizz', 'Hwei', 'Leona']","['Renekton', 'Zyra', 'Yone', 'Corki', 'Nautilus']",0.0
NA1_5218008193,"['LeeSin', 'Zac', 'Aurora', 'Aphelios', 'Zoe']","['Fiora', 'Pantheon', 'Leblanc', 'Ezreal', 'Karma']",0.0
NA1_5216949493,"['Ambessa', 'Diana', 'Naafiri', 'Kaisa', 'Pyke']","['Briar', 'Nidalee', 'Zed', 'Ezreal', 'Rell']",0.0
NA1_5216907596,"['Ornn', 'Kindred', 'Ahri', 'MissFortune', 'Thresh']","['Darius', 'Nunu', 'Karma', 'Corki', 'Rell']",1.0
NA1_5216865001,"['Vayne', 'Lillia', 'LeeSin', 'Jinx', 'Rell']","['Jayce', 'Skarner', 'Aurora', 'Urgot', 'Thresh']",1.0
NA1_5216825475,"['Riven', 'Pantheon', 'Syndra', 'Smolder', 'Rakan']","['KSante', 'Taliyah', 'Corki', 'Ezreal', 'Braum']",1.0
NA1_5216772527,"['Chogath', 'LeeSin', 'Yone', 'Smolder', 'Sona']","['Vladimir', 'Pantheon', 'Ryze', 'Lux', 'Zilean']",1.0
NA1_5216711724,"['Vayne', 'JarvanIV', 'Kassadin', 'Jinx', 'Jax']","['KSante', 'Zyra', 'Akshan', 'MissFortune', 'Rell']",0.0
NA1_5216668360,"['Cassiopeia', 'Pantheon', 'Pyke', 'Seraphine', 'Leona']","['Ryze', 'Kayn', 'Jayce', 'MissFortune', 'Poppy']",1.0
NA1_5216632957,"['Jayce', 'Nidalee', 'Yone', 'Smolder', 'Pantheon']","['Urgot', 'Zac', 'Orianna', 'Jinx', 'Elise']",0.0
NA1_5216601788,"['Ornn', 'Kindred', 'Hwei', 'Twitch', 'Elise']","['Urgot', 'Nunu', 'Ahri', 'MissFortune', 'Lulu']",1.0
NA1_5216573737,"['Renekton', 'Pantheon', 'Tristana', 'Lux', 'Soraka']","['DrMundo', 'LeeSin', 'Ambessa', 'Hwei', 'Rell']",0.0
NA1_5216346874,"['Malphite', 'Pantheon', 'Pyke', 'Ezreal', 'Zoe']","['Teemo', 'LeeSin', 'Jayce', 'Hwei', 'Nautilus']",1.0
NA1_5216327574,"['Jax', 'Pantheon', 'Vladimir', 'Jhin', 'Ornn']","['Ambessa', 'Lillia', 'Orianna', 'Smolder', 'Sona']",1.0
NA1_5216300097,"['Singed', 'Malzahar', 'Jhin', 'Akali', 'Kassadin']","['Orianna', 'Darius', 'Fizz', 'Kalista', 'Belveth']",1.0
NA1_5216271870,"['Darius', 'Pantheon', 'Ahri', 'Tristana', 'Alistar']","['Vayne', 'Zyra', 'Leblanc', 'MissFortune', 'Rell']",1.0
NA1_5216241994,"['Kayle', 'Nidalee', 'Viego', 'Ezreal', 'Rell']","['Shen', 'Pantheon', 'Sylas', 'Zeri', 'Alistar']",0.0
NA1_5214457656,"['Fiora', 'JarvanIV', 'Annie', 'Karthus', 'Nami']","['Gragas', 'Pantheon', 'Mel', 'Kalista', 'Neeko']",1.0
NA1_5214415272,"['Jayce', 'Nidalee', 'Yasuo', 'Brand', 'Nautilus']","['Renekton', 'LeeSin', 'Mel', 'Ezreal', 'Nami']",1.0
NA1_5214351802,"['Darius', 'LeeSin', 'Yone', 'Hwei', 'TahmKench']","['Heimerdinger', 'Taliyah', 'Ambessa', 'Varus', 'Thresh']",0.0
NA1_5214286309,"['Aatrox', 'Pantheon', 'Azir', 'Varus', 'Renata']","['Renekton', 'Gwen', 'Jayce', 'Kaisa', 'Rell']",1.0
NA1_5214238977,"['Renekton', 'Pantheon', 'Syndra', 'Lucian', 'Milio']","['Ambessa', 'Nocturne', 'LeeSin', 'Viktor', 'Elise']",1.0
NA1_5214189904,"['Olaf', 'Pantheon', 'Taliyah', 'Jhin', 'Janna']","['LeeSin', 'Rammus', 'Corki', 'Hwei', 'Maokai']",1.0
NA1_5214155342,"['Viego', 'Pantheon', 'Viktor', 'Vex', 'Rell']","['Fiora', 'Kindred', 'Ambessa', 'Karthus', 'Janna']",1.0
NA1_5214112112,"['Rumble', 'Pantheon', 'Akshan', 'Morgana', 'Bard']","['Graves', 'Nunu', 'Jayce', 'Ezreal', 'Mel']",1.0
NA1_5214084008,"['Fiora', 'Pantheon', 'Hwei', 'Varus', 'Rell']","['KSante', 'Skarner', 'Viktor', 'Ezreal', 'Nautilus']",1.0
NA1_5214060233,"['Teemo', 'Pantheon', 'Orianna', 'Jhin', 'Mel']","['Nidalee', 'Annie', 'XinZhao', 'Varus', 'Braum']",1.0
NA1_5214034652,"['Nasus', 'Pantheon', 'Cassiopeia', 'Jhin', 'Mel']","['Urgot', 'JarvanIV', 'Sylas', 'Kalista', 'Rell']",1.0
NA1_5214002375,"['Maokai', 'Pantheon', 'Corki', 'Mel', 'Nami']","['Ambessa', 'Taliyah', 'Tristana', 'Veigar', 'Poppy']",1.0
NA1_5213567965,"['Ambessa', 'Pantheon', 'Taliyah', 'Jhin', 'Leona']","['Riven', 'MonkeyKing', 'Aurora', 'Akshan', 'Braum']",0.0
NA1_5213529150,"['Gangplank', 'Pantheon', 'Taliyah', 'Smolder', 'Thresh']","['Aatrox', 'Poppy', 'Azir', 'Lux', 'Alistar']",1.0
NA1_5213481634,"['Malphite', 'Pantheon', 'Sylas', 'Jinx', 'Karma']","['Jayce', 'Nidalee', 'Corki', 'Ezreal', 'Nami']",0.0
NA1_5213436932,"['Aatrox', 'Pantheon', 'Chogath', 'Jhin', 'Karma']","['Sylas', 'Zed', 'Mel', 'Caitlyn', 'Zyra']",1.0
NA1_5213402382,"['Sylas', 'Pantheon', 'Teemo', 'Jayce', 'TahmKench']","['Maokai', 'Rumble', 'Orianna', 'MissFortune', 'Alistar']",1.0
NA1_5257149867,"['Jayce', 'Lillia', 'Yone', 'Lucian', 'Braum']","['Ambessa', 'Khazix', 'Aurora', 'Kaisa', 'Rell']",1.0
NA1_5256915635,"['Bard', 'Leblanc', 'AurelionSol', 'Zac', 'Udyr', 'Mel', 'Galio', 'Ryze']","['Akali', 'Talon', 'Caitlyn', 'Twitch', 'Akshan', 'Gangplank', 'LeeSin', 'Nunu']",0.0
NA1_5256905725,"['Samira', 'Lulu', 'Zeri', 'TwistedFate', 'Veigar', 'Quinn', 'Ahri', 'Sett']","['Kaisa', 'Corki', 'Pyke', 'KSante', 'Sylas', 'Akali', 'Lillia', 'Shaco']",1.0
NA1_5256900842,"['Pantheon', 'Kayle', 'Xerath', 'Ekko', 'Sona', 'Naafiri', 'Vi', 'Rammus']","['Kaisa', 'Illaoi', 'Jayce', 'Lulu', 'Rell', 'Nocturne', 'Jayce', 'Ambessa']",1.0
NA1_5256872018,"['Vladimir', 'Darius', 'Lissandra', 'Twitch', 'Lulu']","['Quinn', 'JarvanIV', 'Lux', 'KogMaw', 'Braum']",1.0
NA1_5256854826,"['Ahri', 'Lillia', 'Nasus', 'Ashe', 'Braum']","['Zac', 'Karthus', 'Velkoz', 'Corki', 'Nami']",1.0
NA1_5256824504,"['MonkeyKing', 'Taliyah', 'Corki', 'Tristana', 'Nautilus']","['Jayce', 'Viego', 'Aurora', 'Ashe', 'Sett']",1.0
NA1_5256792862,"['Quinn', 'Lillia', 'Brand', 'Tristana', 'Nautilus']","['Jayce', 'Taric', 'Qiyana', 'Ezreal', 'Karma']",0.0
NA1_5256753367,"['Ornn', 'Lillia', 'Talon', 'Smolder', 'Sona']","['Gwen', 'Vi', 'Ryze', 'Swain', 'Nautilus']",1.0
NA1_5256726724,"['Gragas', 'Lillia', 'Yasuo', 'Zeri', 'Pantheon']","['Vladimir', 'JarvanIV', 'Naafiri', 'Twitch', 'Lulu']",1.0
NA1_5256704407,"['Teemo', 'Pantheon', 'Yone', 'Syndra', 'Sona']","['Tryndamere', 'Naafiri', 'Orianna', 'Nilah', 'Yuumi']",1.0
NA1_5256681730,"['Aatrox', 'Lillia', 'Aurora', 'Tristana', 'Janna']","['Singed', 'Kindred', 'Neeko', 'Lucian', 'Sona']",0.0
NA1_5254590257,"['Urgot', 'Naafiri', 'Aurora', 'Kaisa', 'Sett']","['MonkeyKing', 'Kayn', 'Taliyah', 'Ahri', 'Rell']",0.0
